"Id","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","Target"
448,0,"5","5",NA,576,600,2,"3","18",6,56,"5","6",6979,0,0,264,0,"10",1056,5,"3","2","7",0,NA,"3","1","2","6",0,1980,"4","2",0,0,"1","3",1056,"3","4",64,"4","2","5","3",1056,90,"4",1115136.4677467,"7","2","4",0,NA,"11","3",2,1980,"4",16,1056,4,"3","1",0,"4",0,2,"5",48706441,0,"9",6,2010,"5","2",0,"3",0,1980,"1","4",144000
449,2,"2","5",NA,360,0,1,"1","10",5,0,"5","6",5000,0,0,0,1,"9",803,6,"3","1","7",0,NA,"3",NA,"2","6",0,1941,"4","2",0,0,"1","3",720,NA,"4",50,"5","2","5","6",116,45,"4",13454.5468661578,"2","2","1",604,NA,"9","4",2,1950,"4",25,803,5,"2","1",0,"4",0,0,"5",2.5e+07,0,"9",12,2007,"5","2",244,"3",0,1941,"1","4",87000
450,3,"5",NA,NA,0,0,1,"3","8",6,32,NA,NA,11841,0,0,0,1,"7",816,5,"3","2","7",0,NA,"2",NA,"2","6",0,NA,"4","1",0,0,"1",NA,816,NA,"3",81,"4","2","5","3",816,90,"4",665855.428767611,"7","2","1",0,NA,"7","5",0,1990,"4",25,816,5,"3","3",0,"4",0,1,"3",140209281,104,"9",5,2007,"5","2",0,"3",0,1990,"1","4",118500
451,4,"5","5",NA,509,0,1,"1","13",6,72,"5","2",13000,960,1,0,2,"13",2142,6,"3","2","7",252,"3","2",NA,"2","6",1,1968,"4","2",0,0,"1","1",896,NA,"3",100,"4","2","1","3",448,60,"4",200703.639728366,"6","2","4",448,NA,"14","5",1,1968,"4",64,1182,8,"5","3",0,"3",0,0,"3",1.69e+08,576,"9",6,2009,"5","2",0,"3",0,1968,"1","4",193500
452,3,"5","5",NA,650,0,1,"1","24",7,114,"5","2",13159,846,1,208,2,"13",1692,5,"3","2","7",0,NA,"3",NA,"3","6",0,2009,"2","2",0,0,"1","2",846,NA,"1",83,"4","2","1","3",0,60,"4",0.441425430844771,"6","2","1",846,NA,"14","3",2,2009,"1",36,846,6,"6","3",0,"3",0,0,"5",173159281,0,"7",7,2009,"6","2",0,"3",0,2009,"1","4",224500
453,4,"5","5",NA,538,0,1,"1","13",8,111,"5","2",13860,704,1,269,2,"10",2704,7,"3","2","7",0,"5","3","3","2","6",3,1972,"4","2",0,0,"1","1",1952,NA,"3",75,"4","2","5","3",1410,80,"3",1988099.83347668,"8","2","2",542,NA,"15","3",2,1995,"4",81,2000,9,"3","3",0,"1",0,1,"5",192099600,0,"9",7,2009,"5","2",0,"3",0,1972,"1","4",345000
454,3,"5","5",NA,826,0,1,"1","21",8,146,"5","2",11096,0,0,0,2,"13",1656,5,"3","2","7",0,NA,"3",NA,"3","6",0,2006,"4","2",0,0,"1","2",1656,NA,"3",84,"2","2","5","3",24,20,"3",576.892320430078,"3","2","1",1632,NA,"14","1",3,2006,"4",49,1656,7,"3","3",0,"3",0,0,"5",123121216,0,"9",7,2007,"5","2",0,"3",0,2006,"1","4",249700
455,4,"5","5",NA,813,0,1,"1","14",10,78,"5","2",15623,2065,1,171,3,"14",4476,5,"3","2","7",0,"5","3","3","3","6",2,1996,"4","2",555,0,"1","1",2396,NA,"1",160,"4","2","1","3",2096,60,"3",4393216.63921028,"6","4","1",300,"1","8","1",3,1996,"1",100,2411,10,"3","3",0,"1",0,1,"5",244078129,0,"9",7,2007,"1","2",0,"3",0,1996,"1","4",745000
456,3,"5","5",NA,484,0,1,"1","12",5,41,"5","2",17400,0,0,295,2,"4",1126,5,"2","2","7",0,"3","3",NA,"2","6",1,1977,"3","2",0,0,"1","2",1126,NA,"4",80,"4","2","5","3",936,20,"4",876095.951575637,"3","2","4",190,NA,"4","2",2,1977,"4",25,1126,5,"1","2",0,"4",0,1,"5",302760000,0,"9",5,2006,"5","2",0,"3",0,1977,"2","4",160000
457,2,"5","5",NA,472,0,1,"5","22",8,120,"5","2",4671,0,0,168,2,"7",1228,5,"3","2","7",0,"3","3",NA,"3","6",1,1988,"2","2",0,0,"1","1",1228,NA,"3",40,"4","2","5","3",767,120,"3",588289.553458253,"3","2","3",461,NA,"7","3",2,1989,"1",25,1228,5,"3","2",0,"3",0,1,"5",21818241,0,"9",10,2008,"5","2",0,"3",0,1988,"1","4",189000
458,3,"5","5",NA,480,0,1,"1","13",4,0,"5","6",8294,0,0,0,1,"9",872,5,"3","2","7",0,NA,"3","2","2","6",0,1974,"4","2",0,0,"1","3",858,NA,"4",70,"4","2","5","3",0,20,"4",1.21456231942933,"3","2","4",858,NA,"9","5",4,1971,"4",25,872,5,"6","1",0,"4",0,0,"5",68790436,0,"9",6,2007,"5","2",0,"3",0,1971,"1","4",123000
459,3,"5","5",NA,264,0,1,"1","10",4,0,"5","6",6060,351,0,0,1,"1",1123,5,"2","2","7",0,NA,"3","3","3","6",0,1979,"4","2",0,0,"1","3",732,NA,"4",50,"5","2","5","3",0,50,"4",0.793235521384618,"1","2","4",732,NA,"1","3",1,1950,"4",16,772,4,"6","1",0,"4",0,0,"5",36723600,0,"9",6,2007,"5","2",140,"3",0,1939,"1","4",100000
460,1,"5",NA,NA,0,0,1,"4","11",5,0,NA,NA,1533,0,0,0,1,"6",630,7,"3","2","7",0,NA,"3",NA,"2","6",0,NA,"4","2",0,0,"1",NA,630,NA,"3",21,"5","2","5","3",553,180,"4",305808.055869528,"7","2","1",77,NA,"6","1",0,1970,"4",9,630,3,"3","3",0,"1",0,1,"5",2350089,0,"9",8,2006,"1","2",0,"3",0,1970,"1","4",92000
461,2,"5","5","2",625,0,1,"5","21",7,54,"5","6",4017,625,1,0,2,"9",1250,5,"3","2","7",0,NA,"3",NA,"3","6",0,2006,"4","2",0,0,"1","1",625,NA,"3",35,"2","2","5","3",0,160,"3",2.06505726712014,"6","2","4",625,NA,"9","1",2,2007,"1",25,625,5,"6","1",0,"3",0,0,"5",16136289,0,"9",3,2008,"5","2",0,"3",0,2006,"1","4",171900
462,3,"5","5",NA,402,0,1,"1","9",7,0,"5","2",10784,670,1,164,2,"7",1472,5,"3","2","7",0,"5","2",NA,"3","6",1,1991,"4","2",0,0,"1","2",384,NA,"3",NA,"4","2","3","3",0,80,"3",1.0882273784775,"8","2","4",384,NA,"7","3",2,1992,"1",49,802,7,"6","3",0,"3",0,0,"5",116294656,76,"9",5,2007,"5","2",0,"3",0,1991,"1","4",160000
463,4,"5","5",NA,560,0,2,"2","18",4,0,"5","6",11340,1044,0,0,2,"13",2290,6,"1","2","7",0,NA,"3",NA,"3","6",0,1971,"4","2",0,0,"1","3",777,NA,"4",60,"5","2","5","3",0,190,"4",-0.657930270454905,"6","2","4",777,NA,"1","3",2,1950,"4",121,1246,11,"6","2",0,"4",0,0,"5",128595600,0,"9",4,2010,"5","2",114,"3",0,1885,"1","4",122500
464,3,"5","5",NA,542,0,1,"1","17",7,63,"5","2",20544,857,1,364,2,"10",2093,6,"3","2","7",0,"5","2","3","2","6",1,1986,"4","2",0,0,"1","1",791,NA,"3",46,"4","2","2","3",0,60,"4",-0.404364835030615,"6","2","4",791,NA,"11","3",2,1991,"1",49,1236,7,"6","1",0,"4",0,0,"3",422055936,123,"9",11,2008,"5","2",0,"3",0,1986,"1","4",215000
465,2,"5","5",NA,576,0,1,"1","13",5,0,"5","6",9600,0,0,0,1,"9",893,7,"3","2","7",0,NA,"3",NA,"2","6",0,1985,"4","2",0,0,"1","3",845,NA,"4",60,"4","2","5","3",220,45,"4",48400.0442464763,"2","2","4",625,NA,"9","5",2,2003,"4",16,893,4,"1","2",1,"3",0,0,"5",92160000,0,"9",5,2007,"5","2",0,"3",0,1949,"1","4",135000
466,1,"5","5",NA,612,0,1,"1","20",8,40,"3","4",12327,636,1,349,1,"14",2132,8,"3","2","4",0,"3","3",NA,"2","6",1,1983,"3","2",0,0,"1","1",1496,NA,"3",79,"4","2","5","3",1441,50,"3",2076480.30878264,"1","2","2",55,NA,"15","1",2,2009,"1",25,1496,5,"3","2",0,"3",0,1,"5",151954929,0,"9",9,2009,"5","2",0,"3",0,1983,"2","4",316600
467,3,"5","5",NA,461,0,1,"1","13",5,0,"5","6",8892,0,1,74,1,"9",1065,5,"3","2","7",0,NA,"1",NA,"2","6",0,1974,"4","2",0,0,"1","3",1065,NA,"4",80,"4","2","5","3",0,20,"4",0.290970010285838,"3","2","4",1065,NA,"9","3",2,1960,"1",36,1065,6,"6","1",0,"4",0,0,"5",79067664,66,"1",7,2007,"5","2",0,"3",0,1960,"1","4",126500
468,2,"5","5",NA,895,0,1,"1","21",8,49,"5","2",9986,0,0,0,2,"13",1795,5,"3","2","7",0,"3","2",NA,"3","6",1,2007,"4","2",0,0,"1","2",1795,NA,"1",75,"4","2","5","3",0,20,"3",-2.37599771738699,"3","2","1",1795,NA,"14","1",3,2007,"4",49,1795,7,"6","2",0,"3",0,0,"5",99720196,428,"7",2,2007,"6","2",0,"3",0,2006,"1","4",147000
469,3,"5","5",NA,541,0,1,"1","6",7,36,"5","2",9100,0,0,219,2,"13",1525,5,"3","2","7",0,NA,"2",NA,"3","6",0,2000,"4","2",0,0,"1","2",1525,NA,"3",70,"4","2","5","3",1400,20,"3",1959998.22875459,"3","2","1",125,NA,"14","1",2,2000,"4",36,1525,6,"3","2",0,"3",0,1,"5",82810000,244,"9",9,2006,"5","2",0,"3",0,2000,"1","4",235000
470,2,"5","5",NA,288,0,1,"4","3",6,0,"5","2",1680,504,1,0,1,"7",987,5,"3","2","7",0,"4","2",NA,"2","6",1,1972,"4","2",0,0,"1","3",483,NA,"4",21,"5","2","5","3",0,160,"4",-0.885985684189152,"6","2","4",483,NA,"7","5",1,1972,"4",25,483,5,"6","3",0,"4",0,0,"5",2822400,297,"9",6,2006,"5","2",0,"3",0,1972,"1","4",94500
471,2,"5","5",NA,294,0,1,"1","20",4,0,"5","5",8400,0,0,250,1,"14",841,4,"1","2","7",0,NA,"3",NA,"2","6",0,1950,"4","2",0,0,"1","3",721,NA,"4",60,"3","2","5","2",0,20,"2",0.211984405352022,"3","2","4",721,NA,"1","3",1,1950,"4",16,841,4,"6","3",0,"4",0,0,"2",70560000,0,"9",9,2009,"5","2",24,"3",0,1950,"1","1",82000
472,3,"5","5",NA,870,0,1,"1","24",8,80,"5","2",10656,0,0,192,2,"13",1646,5,"3","2","7",0,"3","4",NA,"3","6",1,2007,"2","2",0,0,"1","2",1638,NA,"3",67,"4","2","5","3",0,20,"3",-0.225701067821181,"3","2","1",1638,NA,"14","1",3,2007,"1",36,1646,6,"6","3",0,"3",0,0,"5",113550336,274,"7",11,2007,"6","2",0,"3",0,2006,"1","4",248900
473,2,"5","5",NA,252,0,1,"1","13",5,0,"5","2",13300,0,0,261,1,"14",928,7,"3","2","7",0,NA,"3",NA,"2","6",0,1956,"4","2",0,0,"1","3",928,NA,"3",70,"4","2","5","3",377,20,"4",142129.421310722,"3","4","4",551,NA,"15","5",1,2000,"4",16,928,4,"5","2",0,"4",0,0,"5",176890000,0,"9",6,2007,"5","2",156,"3",0,1956,"1","4",132000
474,3,"5","5",NA,440,0,1,"1","13",6,48,"5","6",7930,0,0,171,1,"10",1026,8,"3","2","7",0,NA,"3",NA,"2","4",0,1969,"4","2",0,0,"1","2",1026,NA,"4",61,"4","2","5","3",439,20,"4",192721.493522177,"3","2","4",115,NA,"11","3",2,2005,"4",25,1026,5,"3","1",0,"3",472,1,"5",62884900,0,"9",7,2009,"5","2",0,"3",0,1969,"1","4",156000
475,4,"5","5",NA,368,0,1,"1","13",4,0,"5","2",12513,457,0,55,2,"13",1738,4,"3","2","7",0,"3","3",NA,"1","6",1,1920,"4","2",0,0,"1","3",715,NA,"4",NA,"4","2","3","2",0,50,"4",-0.626030938457675,"1","2","4",715,NA,"14","3",1,2007,"1",49,1281,7,"6","3",0,"4",0,0,"3",156575169,0,"9",6,2009,"5","2",0,"3",0,1920,"1","1",104900
476,3,"5","5",NA,498,0,1,"1","13",5,0,"5","2",8532,0,0,0,1,"14",1297,6,"3","2","7",0,"5","2",NA,"2","6",1,1954,"4","2",0,0,"1","1",1297,NA,"4",74,"4","2","5","3",1213,20,"4",1471367.85228872,"3","4","4",84,NA,"15","3",2,1990,"4",25,1297,5,"5","3",1,"4",0,0,"5",72795024,650,"9",10,2009,"5","2",0,"3",0,1954,"1","4",153000
477,1,"5","5",NA,420,0,1,"5","6",6,0,"5","2",4435,0,0,140,1,"13",848,5,"3","2","7",0,"3","2",NA,"3","6",1,2004,"4","2",0,0,"1","2",848,NA,"3",37,"5","2","5","3",662,120,"3",438244.016573451,"3","2","3",186,NA,"14","1",2,2004,"4",9,848,3,"3","3",0,"3",0,1,"5",19669225,169,"9",5,2006,"5","2",0,"3",0,2004,"1","4",155900
478,4,"5","5",NA,440,0,1,"1","9",6,48,"5","4",7851,1100,1,288,2,"13",1960,5,"3","2","7",0,"5",NA,NA,"3","6",2,2002,"4","2",0,0,"1","1",860,NA,"3",NA,"4","2","5","3",625,60,"3",390625.812322328,"6","2","4",235,NA,"14","1",2,2002,"4",64,860,8,"3","3",0,"3",0,1,"5",61638201,NA,"9",5,2010,"5","2",0,"3",0,2002,"1","4",216500
479,3,"5","5",NA,572,0,1,"1","13",6,110,"5","2",14585,0,0,216,1,"14",1429,6,"3","2","7",0,"3","2",NA,"2","5",2,1960,"4","2",0,0,"1","3",1144,NA,"4",NA,"4","2","2","3",594,20,"4",352836.584099681,"3","2","4",331,NA,"15","1",2,1987,"1",49,1429,7,"2","1",1,"3",219,0,"5",212722225,85,"9",6,2007,"5","2",0,"3",0,1960,"1","4",181900
480,2,"5","5",NA,576,0,1,"1","6",5,0,"5","6",8846,0,0,0,1,"13",914,5,"3","2","7",0,NA,"3",NA,"3","6",0,1998,"4","2",0,0,"1","3",870,NA,"3",57,"4","2","2","3",298,85,"3",88803.8795089459,"7","2","1",572,NA,"14","1",2,1996,"1",25,914,5,"3","3",0,"4",0,0,"5",78251716,0,"9",7,2006,"5","2",0,"3",0,1996,"1","4",148000
481,3,"2",NA,NA,0,0,1,"1","10",5,0,NA,NA,8500,520,0,0,2,"6",1517,7,"1","1","7",0,NA,"3",NA,"2","6",0,NA,"4","2",0,0,"1",NA,793,NA,"4",85,"5","2","1","1",0,50,"4",0.966605512311171,"1","2","4",793,NA,"6","5",0,2005,"4",49,997,7,"6","1",0,"2",0,0,"5",72250000,0,"9",8,2007,"5","3",144,"3",0,1919,"1","4",115000
482,3,"5","5",NA,397,0,1,"1","8",7,128,"5","4",6931,896,1,178,2,"13",1656,5,"3","2","7",0,"3","4",NA,"3","6",1,2003,"4","2",0,0,"1","1",746,NA,"3",60,"4","2","5","3",0,60,"3",1.04433947197183,"6","2","4",746,NA,"14","1",2,2004,"4",49,760,7,"6","1",0,"3",0,0,"5",48038761,92,"9",7,2008,"5","2",0,"3",0,2003,"1","4",165400
483,2,"5","5",NA,440,0,1,"1","18",6,120,"5","6",6000,0,0,166,1,"9",1103,6,"3","2","7",0,"3","3","3","1","6",1,1976,"4","2",0,0,"1","3",1103,NA,"4",50,"5","2","5","1",397,30,"4",157608.479600215,"3","2","4",706,NA,"9","3",2,1980,"4",25,1103,5,"2","3",0,"3",0,0,"3",3.6e+07,0,"9",7,2006,"5","2",0,"3",0,1925,"1","4",110500
484,4,"5","5",NA,441,0,1,"1","17",6,0,"5","2",11700,727,1,0,1,"9",1556,6,"3","2","7",0,NA,"3",NA,"2","6",0,1968,"4","2",0,0,"1","3",727,NA,"4",78,"4","2","5","7",298,60,"4",88801.4633646122,"6","2","4",429,NA,"9","1",2,1968,"4",64,829,8,"5","2",0,"4",0,0,"5",136890000,0,"9",5,2009,"5","2",0,"3",0,1968,"1","4",154000
485,2,"5","5",NA,460,0,1,"5","16",6,28,"5","2",7577,0,0,192,2,"13",1362,5,"3","2","7",0,"3","4",NA,"3","6",1,2005,"4","2",0,0,"1","2",1362,NA,"3",61,"4","2","1","3",20,120,"3",397.543324215149,"3","2","1",1342,NA,"14","1",2,2006,"1",36,1362,6,"1","1",0,"3",0,0,"5",57410929,256,"9",6,2007,"5","2",0,"3",0,2005,"1","4",194700
486,5,"5","5",NA,672,0,1,"1","23",7,63,"5","3",15863,998,1,136,2,"14",3082,3,"3","2","7",0,"5","3",NA,"1","6",2,1970,"4","2",0,397,"1","1",824,NA,"4",102,"4","2","1","3",523,75,"4",273528.983895955,"4","2","4",301,NA,"11","1",2,1970,"4",144,1687,12,"3","2",0,"4",0,1,"5",251634769,0,"9",8,2009,"5","2",0,"3",0,1920,"1","4",197000
487,3,"5","5",NA,796,0,1,"1","13",5,0,"5","2",8163,0,0,86,1,"7",1144,6,"3","2","7",0,"5","2",NA,"2","2",1,1959,"4","2",0,0,"1","2",1144,NA,"4",70,"4","2","5","3",748,80,"4",559504.568344958,"8","2","1",102,NA,"7","5",1,1959,"4",36,1144,6,"1","2",0,"4",294,1,"3",66634569,128,"9",3,2006,"5","2",0,"3",0,1959,"1","4",143000
488,4,"5","5",NA,588,0,2,"3","13",5,54,"5","2",8393,0,0,272,2,"9",1712,5,"3","2","7",0,NA,"2",NA,"2","6",0,2005,"4","2",0,0,"1","1",1626,NA,"4",70,"4","2","1","3",528,90,"4",278784.354372824,"3","2","4",1098,NA,"9","1",2,2005,"4",64,1712,8,"4","2",0,"4",0,0,"5",70442449,122,"9",6,2006,"4","2",0,"3",0,1959,"1","4",145000
489,4,"5","5",NA,795,0,1,"1","13",8,16,"5","6",25419,1360,0,0,2,"12",3112,4,"3","2","7",0,"1","3","1","3","4",1,1918,"4","2",512,392,"1","3",1360,NA,"4",174,"4","2","1","1",1036,75,"3",1073297.62012352,"6","2","4",140,"1","13","3",2,1990,"4",64,1360,8,"3","1",1,"3",184,1,"3",646125561,0,"9",3,2006,"1","2",552,"3",0,1918,"1","4",235000
490,2,"2","5",NA,420,0,2,"3","13",4,0,"5","6",7200,0,0,0,2,"4",1040,5,"3","1","7",0,NA,"3",NA,"4",NA,0,1956,"4","2",0,0,"1","3",0,NA,NA,60,"4","2","5","3",0,90,"4",0.763801333076045,"3","2",NA,0,NA,"12","2",2,1950,"4",36,1040,6,NA,"3",0,"4",0,0,"5",51840000,0,"9",6,2009,"5","6",0,"3",0,1949,"1",NA,90000
491,3,"5","5",NA,596,0,1,"1","8",5,0,"5","2",9571,0,0,44,1,"14",1144,6,"3","2","7",0,NA,"3",NA,"2","6",0,1956,"4","2",0,0,"1","3",1144,NA,"4",68,"4","2","5","3",739,20,"4",546121.356295663,"3","2","1",405,NA,"15","5",1,1956,"4",36,1144,6,"2","2",0,"4",0,1,"5",91604041,0,"9",6,2010,"5","2",0,"3",0,1956,"1","4",129000
492,3,"5","5",NA,440,0,1,"1","19",6,0,"5","2",11616,714,1,335,2,"7",1386,5,"3","2","7",0,"5","1","1","2","6",1,1978,"4","2",0,0,"1","1",672,NA,"4",NA,"4","2","2","3",438,60,"4",191843.808179266,"6","4","3",234,NA,"7","5",2,1978,"1",36,672,6,"5","3",0,"4",0,0,"5",134931456,328,"9",4,2010,"1","2",0,"3",0,1978,"1","4",158900
493,3,"5","5",NA,240,0,1,"1","13",5,0,"5","2",9492,408,0,0,1,"15",1376,5,"3","2","7",0,"3","3",NA,"2","2",1,1941,"4","2",0,0,"1","3",768,NA,"4",79,"4","2","5","1",368,50,"4",135423.713061833,"1","2","4",359,NA,"16","5",1,1950,"4",36,968,6,"5","1",0,"4",41,1,"5",90098064,0,"9",4,2007,"5","2",0,"3",0,1941,"1","4",105000
494,3,"5","2",NA,210,0,1,"1","10",3,100,"5","6",9786,0,0,0,1,"14",1077,4,"2","1","7",0,"3","3",NA,"1","6",1,1922,"4","2",0,0,"1","3",1007,NA,"4",60,"5","2","5","3",0,30,"4",0.638474201859097,"3","4","4",1007,NA,"15","2",1,1950,"4",36,1077,6,"6","2",0,"4",0,0,"5",95765796,0,"9",5,2006,"5","2",48,"3",0,1922,"1","1",91000
495,4,"5","5",NA,1014,0,1,"1","7",8,12,"5","4",14100,1479,1,314,3,"12",3447,9,"3","2","7",0,"3","2","2","2","6",2,1982,"4","2",0,0,"1","3",728,NA,"4",NA,"4","2","5","3",192,50,"4",36863.6563940977,"1","2","3",536,NA,"13","1",3,1997,"1",121,1968,11,"5","1",0,"3",0,0,"3",198810000,632,"9",5,2008,"5","2",0,"3",0,1935,"2","4",381000
496,4,"5","5",NA,642,0,1,"1","9",7,0,"5","4",13006,1243,1,0,2,"7",2236,5,"3","2","7",0,"5","2",NA,"3","6",1,1997,"4","2",0,0,"1","1",964,NA,"3",NA,"4","2","1","3",0,60,"4",1.32673180931916,"6","2","4",964,NA,"7","3",2,1997,"1",64,993,8,"6","3",0,"3",0,0,"5",169156036,285,"9",11,2006,"5","2",0,"3",0,1997,"1","4",222000
497,1,"5","5",NA,420,0,1,"5","6",6,0,"5","2",4438,0,0,149,1,"13",848,5,"3","2","7",0,"3","2",NA,"3","6",1,2004,"4","2",0,0,"1","2",848,NA,"3",NA,"5","2","5","3",662,120,"3",438245.279894609,"3","2","1",186,NA,"14","1",2,2004,"4",9,848,3,"3","1",0,"3",0,1,"5",19695844,205,"9",1,2008,"5","2",0,"3",0,2004,"1","4",149000
498,3,"5","5",NA,439,0,1,"1","17",5,0,"5","2",10000,0,1,224,1,"7",1178,6,"3","2","7",0,"2","3","3","2","6",1,1973,"4","2",0,0,"1","3",1176,NA,"3",80,"4","2","5","3",1084,20,"4",1175056.53218518,"3","2","4",92,NA,"7","3",2,2000,"4",25,1178,5,"2","3",1,"3",0,0,"5",1e+08,0,"9",11,2008,"5","2",0,"3",0,1973,"1","4",157000
499,4,"5","5",NA,752,0,1,"1","14",8,98,"5","2",12257,1203,1,222,2,"13",2531,5,"3","2","7",0,"5","2",NA,"3","1",1,1995,"4","2",0,0,"1","2",1318,NA,"3",65,"4","2","5","3",56,60,"3",3137.09606178426,"6","2","1",1198,NA,"14","1",3,1995,"1",81,1328,9,"4","3",0,"3",64,0,"5",150234049,513,"9",11,2007,"5","2",0,"3",0,1995,"1","4",290000
500,3,"5","5",NA,336,0,1,"1","6",5,0,"5","2",7000,0,0,0,1,"13",864,8,"3","2","7",0,NA,"2","2","2","6",0,1978,"4","2",0,0,"1","3",864,NA,"4",NA,"4","2","2","3",646,20,"3",417315.9826362,"3","2","4",218,NA,"14","1",1,2005,"1",36,864,6,"1","3",0,"4",0,1,"3",4.9e+07,90,"9",7,2009,"5","2",0,"3",0,1978,"1","4",136500
501,2,"5","5",NA,308,0,1,"1","18",3,176,"5","6",6000,504,1,0,1,"9",1183,7,"3","2","7",0,NA,"3",NA,"2","6",0,1981,"4","2",0,0,"1","3",649,NA,"4",50,"5","2","5","3",331,50,"4",109560.935385917,"1","2","4",318,NA,"9","1",1,2002,"4",36,679,6,"1","3",0,"4",0,0,"3",3.6e+07,0,"9",6,2007,"5","2",0,"3",0,1948,"1","4",120000
502,3,"5","5",NA,573,0,1,"1","6",7,0,"5","2",9100,0,0,356,2,"13",1212,5,"3","2","7",0,NA,"3",NA,"3","6",0,2001,"4","2",0,0,"1","2",1212,NA,"3",70,"4","2","5","3",0,20,"3",-1.14674889475703,"3","2","4",1212,NA,"14","1",2,2001,"4",36,1212,6,"6","1",0,"3",0,0,"5",82810000,0,"9",6,2009,"5","2",0,"3",0,2001,"1","4",178000
503,2,"5","5",NA,308,0,1,"1","13",5,0,"5","2",5868,0,0,0,1,"9",936,7,"3","2","7",160,NA,"3",NA,"2","5",0,1956,"4","2",0,0,"1","1",936,NA,"4",74,"4","2","5","3",248,20,"4",61503.4745722257,"3","2","4",448,NA,"9","1",1,2000,"4",16,936,4,"2","2",0,"4",240,1,"5",34433424,0,"9",5,2010,"5","2",80,"3",0,1956,"1","4",129000
504,3,"5","5",NA,1418,0,1,"1","8",10,292,"5","2",63887,950,1,214,2,"12",5642,5,"3","2","7",0,"3","4",NA,"3","6",3,2008,"1","2",480,0,"1","1",6110,NA,"1",313,"4","1","1","2",5644,60,"1",31854737.6126568,"6","4","2",466,"3","13","1",2,2008,"3",144,4692,12,"3","2",0,"1",0,2,"5",4081548769,796,"7",1,2008,"6","2",0,"3",0,2008,"1","4",160000
505,3,"5",NA,NA,0,0,1,"1","13",4,0,NA,NA,10500,0,0,0,1,"7",864,5,"3","2","7",0,"4","3",NA,"2","6",1,NA,"4","2",0,0,"1",NA,864,NA,"4",70,"4","2","3","3",432,20,"4",186624.66785678,"3","2","4",432,NA,"7","5",0,1971,"4",25,864,5,"1","1",0,"4",0,0,"5",110250000,0,"4",4,2010,"5","2",0,"3",0,1971,"1","4",115000
506,2,"5","5",NA,440,0,1,"5","15",6,60,"5","2",4928,0,0,0,2,"10",958,6,"3","2","7",0,NA,"3",NA,"2","6",0,1976,"4","2",0,0,"1","2",958,NA,"3",NA,"4","2","5","3",958,120,"4",917763.15000021,"3","2","4",0,NA,"11","5",2,1976,"1",25,958,5,"4","1",0,"4",0,0,"5",24285184,0,"9",10,2009,"5","2",0,"3",0,1976,"1","4",143750
507,2,"5","5",NA,412,0,1,"5","12",6,247,"5","2",4500,0,0,0,2,"13",1204,5,"3","2","7",0,NA,"2",NA,"3","6",0,1998,"4","2",0,0,"1","1",1204,NA,"1",32,"5","2","3","3",866,120,"4",749957.887009887,"3","4","4",338,NA,"14","1",2,1998,"4",25,1204,5,"3","3",0,"4",0,1,"5",20250000,320,"9",6,2009,"5","2",0,"3",0,1998,"1","4",162000
508,3,"5","5",NA,672,0,1,"1","8",6,0,"5","6",7819,0,0,144,1,"10",1117,5,"3","2","7",0,"5","3","3","2","2",1,1976,"4","2",0,0,"1","3",1029,NA,"4",94,"4","2","5","3",422,80,"4",178083.889010583,"8","2","1",480,NA,"11","5",2,1976,"4",36,1117,6,"1","2",0,"4",127,1,"5",61136761,0,"9",3,2010,"1","2",0,"3",0,1976,"1","4",107000
509,3,"5","5",NA,546,0,1,"1","6",7,36,"5","2",10400,913,1,198,2,"13",1779,5,"3","2","7",0,NA,"3",NA,"3","6",0,1998,"4","2",0,0,"1","2",866,NA,"3",80,"4","2","1","3",0,60,"4",0.917093437031484,"6","2","1",866,NA,"14","1",2,1998,"4",36,866,6,"6","2",0,"3",0,0,"5",108160000,0,"9",3,2009,"5","2",0,"3",0,1998,"1","4",197900
510,3,"1","5",NA,440,0,1,"1","4",6,38,"5","6",8737,720,1,0,1,"4",1635,7,"3","2","7",0,"3","3",NA,"1","6",1,1950,"1","2",0,0,"1","3",1065,NA,"3",70,"4","2","5","3",300,50,"4",89999.2175430344,"1","2","4",765,NA,"15","1",2,1950,"1",36,915,6,"5","2",0,"4",0,0,"5",76335169,0,"9",5,2007,"5","2",0,"3",144,1923,"1","4",210000
511,3,"5","5",NA,497,0,1,"1","12",7,27,"5","2",9947,0,0,168,2,"7",1217,5,"3","2","7",0,NA,"3","1","3","6",0,1990,"4","2",0,0,"1","3",1188,NA,"3",NA,"4","2","2","3",611,80,"4",373322.486784859,"8","2","1",577,NA,"7","1",2,1991,"1",36,1217,6,"3","3",0,"3",0,1,"5",98942809,0,"9",6,2009,"5","2",0,"3",0,1990,"1","4",173000
